player_name,home_team,away_team,year,team,Match,Competition,Date,Position,Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes,back_passes,back_passes,gk_stat_conceded_goals,gk_stat_xcg,gk_stat_shots_against,gk_stat_saves,gk_stat_reflex_saves,gk_stat_box_exits,gk_stat_passes_to_gk,gk_stat_passes_to_gk_completed,gk_stat_goal_kicks_attempted,gk_stat_short_goal_kicks,gk_stat_long_goal_kicks
N. Cavallo,Davidson Wildcats,Averett Cougars,2023,Davidson Wildcats,Davidson Wildcats - Averett Cougars 3:0,United States. NCAA D1 Non-conference matches,9/7/23,LB,80,70,46,0,1,0,0,0,50,38,5,2,6,2,4,2,13,5,0,0,2,12,2,2,0,0,0,4,3,3,0,0,0,1,0,0,0,2,6,2,0,0,5,1,1,0,0.55,0,7,6,5,3,36,12,8,9,9,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Virginia Tech Hokies,Davidson Wildcats,2023,Davidson Wildcats,Virginia Tech Hokies - Davidson Wildcats 1:1,United States. NCAA D1 Non-conference matches,9/4/23,LB,98,88,51,0,0,1,0,0.01,48,27,17,6,4,2,4,2,28,18,1,1,3,23,9,12,5,0,0,16,12,0,0,0,0,3,0,0,0,0,11,5,0,0,8,1,0,0,0,0,13,5,3,1,34,26,12,7,6,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Presbyterian BlueHose,2023,Davidson Wildcats,Davidson Wildcats - Presbyterian BlueHose 2:0,United States. NCAA D1 Non-conference matches,8/31/23,LB,99,63,36,0,0,0,0,0,44,28,7,2,5,2,4,2,16,8,3,3,1,17,4,8,2,0,0,4,2,2,0,0,0,1,0,0,0,2,7,3,1,1,6,0,1,0,0.45,0,11,7,4,2,32,19,10,4,4,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Rhode Island Rhody,Davidson Wildcats,2022,Davidson Wildcats,Rhode Island Rhody - Davidson Wildcats 0:2,United States. NCAA D1 Atlantic 10,10/30/22,LB,102,84,47,0,0,0,0,0,42,22,7,1,4,0,9,9,34,22,4,2,6,16,7,15,4,0,0,15,8,1,1,1,1,3,2,0,0,0,14,11,0,0,4,0,1,1,0,0,10,5,4,1,13,22,10,1,1,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,UMass Minutemen,2022,Davidson Wildcats,Davidson Wildcats - UMass Minutemen 1:0,United States. NCAA D1 Atlantic 10,10/22/22,LCB3,95,83,46,0,0,1,0,0.03,48,25,15,3,0,0,3,2,23,17,8,6,7,25,16,14,2,0,0,7,6,3,2,1,1,4,0,0,0,0,5,3,0,0,2,1,2,0,0,0,12,5,2,0,24,31,11,4,4,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Duquesne Duke,Davidson Wildcats,2022,Davidson Wildcats,Duquesne Duke - Davidson Wildcats 2:1,United States. NCAA D1 Atlantic 10,10/16/22,"LAMF, LB, RB",104,89,60,0,0,2,1,0.17,55,43,3,2,4,2,5,3,24,13,5,3,8,20,4,6,3,0,0,7,3,2,1,0,0,2,0,0,0,1,10,6,2,0,7,0,1,1,0.21,0,14,9,5,3,38,21,10,14,14,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Davidson Wildcats,Furman Paladins,2022,Davidson Wildcats,Davidson Wildcats - Furman Paladins 1:1,United States. NCAA D1 Non-conference matches,10/13/22,"LB, RB",74,61,40,0,0,0,0,0,39,26,3,0,3,0,7,5,15,11,1,1,2,17,4,6,3,0,0,4,4,2,1,0,0,0,0,0,0,1,8,5,1,0,9,0,0,0,0.01,0,10,8,2,0,20,18,10,6,6,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,VCU Rams,2022,Davidson Wildcats,Davidson Wildcats - VCU Rams 0:1,United States. NCAA D1 Atlantic 10,10/9/22,"LB, RB",96,76,53,0,0,2,0,0.1,55,46,2,1,4,2,3,2,11,5,1,0,4,12,2,13,4,0,0,2,2,2,0,0,0,1,0,0,0,2,6,3,1,0,3,1,0,0,0.23,0,7,4,5,2,42,9,6,12,12,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Davidson Wildcats,Fordham Rams,2022,Davidson Wildcats,Davidson Wildcats - Fordham Rams 2:2,United States. NCAA D1 Atlantic 10,10/6/22,"LB, RB",103,64,42,0,0,1,0,0.02,36,27,7,3,1,0,3,1,20,13,1,1,6,16,6,12,5,69,0,12,7,2,2,0,0,3,2,1,0,1,5,3,0,0,4,2,0,0,0.01,0,6,3,3,2,19,18,12,5,5,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Saint Joseph's Hawks,Davidson Wildcats,2022,Davidson Wildcats,Saint Joseph's Hawks - Davidson Wildcats 3:1,United States. NCAA D1 Atlantic 10,10/1/22,"LB, RB",98,66,44,0,0,0,0,0,36,27,2,0,1,0,7,1,20,10,3,3,4,17,3,11,7,0,0,4,3,2,0,0,0,1,0,0,0,1,11,4,0,0,4,4,1,0,0.03,0,8,6,1,0,23,19,13,5,5,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Virginia Tech Hokies,2022,Davidson Wildcats,Davidson Wildcats - Virginia Tech Hokies 3:1,United States. NCAA D1 Non-conference matches,9/28/22,"LB, RB",84,40,24,0,0,0,0,0,18,10,1,0,3,2,2,2,16,11,2,2,3,8,3,6,0,0,0,6,4,2,1,0,0,4,1,0,0,0,6,4,1,0,1,0,2,0,0,0,1,1,4,2,9,9,3,2,1,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Davidson Wildcats,George Mason Patriots,2022,Davidson Wildcats,Davidson Wildcats - George Mason Patriots 2:0,United States. NCAA D1 Atlantic 10,9/25/22,LB,99,64,39,0,0,0,0,0,32,21,5,1,3,2,6,5,17,11,3,1,4,11,5,5,1,0,0,6,5,1,0,0,0,2,1,0,0,1,7,5,1,0,4,2,0,0,0.01,0,6,3,5,3,15,16,7,7,6,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Radford Highlanders,Davidson Wildcats,2022,Davidson Wildcats,Radford Highlanders - Davidson Wildcats 0:5,United States. NCAA D1 Non-conference matches,9/21/22,LB,102,74,47,0,0,0,0,0,42,30,4,2,4,1,10,5,25,14,1,0,2,19,10,9,1,0,0,8,6,1,0,0,0,2,0,0,0,4,15,8,3,0,5,3,0,0,0.27,0,4,3,3,1,23,13,8,5,5,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,George Washington Colonials,Davidson Wildcats,2022,Davidson Wildcats,George Washington Colonials - Davidson Wildcats 1:0,United States. NCAA D1 Atlantic 10,9/17/22,"LB, RW",104,59,32,0,0,0,0,0,32,17,7,2,2,0,6,4,23,14,2,1,3,21,8,7,1,0,0,8,4,3,2,0,0,0,1,0,0,0,10,7,0,0,4,3,0,0,0,0,5,2,3,0,16,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Liberty Flames,Davidson Wildcats,2022,Davidson Wildcats,Liberty Flames - Davidson Wildcats 0:0,United States. NCAA D1 Non-conference matches,9/14/22,LB,97,72,49,0,0,1,0,0,36,28,1,1,2,1,8,5,30,21,2,0,6,10,6,12,2,0,0,12,12,2,1,0,0,0,1,0,0,2,14,8,1,0,8,1,1,1,0.05,0,4,3,2,2,25,12,8,10,9,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Averett Cougars,2022,Davidson Wildcats,Davidson Wildcats - Averett Cougars 3:0,United States. NCAA D1 Non-conference matches,9/10/22,LB5,62,49,33,0,1,0,0,0,31,26,1,1,2,2,2,1,12,5,2,1,2,4,0,8,3,0,0,4,2,2,1,0,0,0,1,0,0,2,4,1,2,1,3,1,0,0,0.13,0,1,1,2,0,23,10,6,5,5,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Georgia State Panthers,Davidson Wildcats,2022,Davidson Wildcats,Georgia State Panthers - Davidson Wildcats 3:1,United States. NCAA D1 Non-conference matches,9/7/22,LB,100,89,63,0,0,0,0,0,52,42,3,1,4,1,3,3,26,15,9,5,8,7,2,9,3,0,0,8,4,4,1,0,0,2,0,0,0,0,5,5,1,0,5,1,0,0,0,0,7,3,3,1,38,15,9,9,9,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Campbell Camels,2022,Davidson Wildcats,Davidson Wildcats - Campbell Camels 0:2,United States. NCAA D1 Non-conference matches,9/1/22,LB,101,60,37,0,0,0,0,0,32,22,6,2,2,1,2,2,17,11,1,0,2,11,3,10,4,60,0,13,8,0,0,0,0,3,1,1,0,1,3,3,0,1,8,0,1,0,0.15,0,6,4,4,2,16,14,8,3,3,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,ETSU Buccaneers,Davidson Wildcats,2022,Davidson Wildcats,ETSU Buccaneers - Davidson Wildcats 3:0,United States. NCAA D1 Non-conference matches,8/28/22,LB,84,81,56,0,0,0,0,0,60,46,8,2,1,0,2,2,15,9,1,1,3,14,7,4,0,0,0,4,3,3,1,0,0,3,0,0,0,1,7,4,1,0,10,1,0,0,0.27,0,8,4,0,0,49,24,12,15,14,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,High Point Panthers,Davidson Wildcats,2022,Davidson Wildcats,High Point Panthers - Davidson Wildcats 1:0,United States. NCAA D1 Non-conference matches,8/26/22,"LB, RB",100,70,43,0,0,0,0,0,36,19,4,0,2,1,3,3,29,22,2,2,10,18,10,11,3,0,0,16,13,1,0,0,0,1,0,0,0,1,10,7,1,0,6,3,0,0,0.05,0,5,2,6,1,14,22,8,5,5,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Winthrop Eagles,2022,Davidson Wildcats,Davidson Wildcats - Winthrop Eagles 3:0,United States. NCAA D1 Non-conference matches,3/10/22,"LB, RB",96,85,48,0,0,1,1,0.03,42,28,6,2,4,3,9,6,25,14,2,1,11,20,8,7,3,0,0,7,3,3,2,0,0,6,1,0,0,2,13,8,1,0,5,1,2,0,0.16,0,4,0,7,3,26,16,5,8,8,0,0,0,0,0,0,2,2,0,0,0
N. Cavallo,Rhode Island Rhody,Davidson Wildcats,2021,Davidson Wildcats,Rhode Island Rhody - Davidson Wildcats 3:1,United States. NCAA D1 Atlantic 10,11/7/21,LB,99,88,54,0,0,1,0,0.03,49,35,7,3,4,1,4,2,29,14,2,1,9,21,9,16,6,0,0,10,5,3,1,0,0,1,1,0,0,2,14,7,0,0,10,2,0,0,0.09,0,8,5,5,1,33,22,14,6,5,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Presbyterian BlueHose,Davidson Wildcats,2021,Davidson Wildcats,Presbyterian BlueHose - Davidson Wildcats 0:1,United States. NCAA D1 Non-conference matches,10/27/21,"LB, RB",80,91,58,0,0,1,1,0.02,49,35,12,5,1,0,8,3,29,16,3,3,5,14,4,18,5,0,0,4,4,5,2,0,0,3,1,0,0,0,17,7,0,0,4,0,2,0,0,0,8,4,1,0,22,20,11,6,5,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Davidson Wildcats,UMass Minutemen,2021,Davidson Wildcats,Davidson Wildcats - UMass Minutemen 2:3,United States. NCAA D1 Atlantic 10,10/16/21,LB,100,85,52,0,1,0,0,0,44,30,9,4,3,1,7,6,24,13,1,1,7,20,8,6,2,0,0,5,1,3,1,0,0,1,1,0,0,1,15,10,0,0,7,4,2,0,0.08,0,11,6,4,1,30,22,12,4,4,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Virginia Tech Hokies,Davidson Wildcats,2021,Davidson Wildcats,Virginia Tech Hokies - Davidson Wildcats 4:0,United States. NCAA D1 Non-conference matches,10/13/21,"LB5, LW",80,41,25,0,0,0,0,0,19,13,3,0,0,0,1,1,14,9,2,2,1,5,1,2,0,0,0,4,2,4,2,0,0,1,0,0,0,0,4,3,1,0,1,1,0,0,0,0,2,0,1,1,12,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,La Salle Explorers,Davidson Wildcats,2021,Davidson Wildcats,La Salle Explorers - Davidson Wildcats 2:4,United States. NCAA D1 Atlantic 10,10/9/21,LB,102,77,49,0,1,1,1,0.76,41,31,10,6,0,0,4,3,25,13,0,0,7,11,3,16,3,0,0,12,7,7,2,0,0,2,0,0,0,1,6,4,3,0,6,2,2,1,0.17,0,6,4,3,2,20,22,14,5,5,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Fordham Rams,Davidson Wildcats,2021,Davidson Wildcats,Fordham Rams - Davidson Wildcats 5:1,United States. NCAA D1 Atlantic 10,10/7/21,"LB, LWB",84,61,29,0,0,0,0,0,25,11,8,0,2,1,3,3,28,14,11,6,2,17,3,12,5,0,0,6,4,4,0,0,0,2,1,0,0,1,7,4,1,0,1,2,1,0,0.08,0,9,2,1,1,12,11,3,4,3,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Duquesne Duke,2021,Davidson Wildcats,Davidson Wildcats - Duquesne Duke 1:1 (E),United States. NCAA D1 Atlantic 10,10/3/21,LB,124,116,68,0,0,1,0,0,76,44,17,5,8,2,4,2,29,17,5,2,6,25,11,14,2,0,0,3,3,5,3,0,0,1,1,0,0,0,16,9,1,0,10,7,2,0,0,0,14,8,11,2,48,35,17,13,12,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Radford Highlanders,2021,Davidson Wildcats,Davidson Wildcats - Radford Highlanders 2:1,United States. NCAA D1 Non-conference matches,9/30/21,LB,90,68,43,0,0,0,0,0,41,32,7,1,1,0,4,2,17,7,1,0,3,10,0,7,1,0,0,6,4,0,0,1,0,2,0,0,0,0,10,3,0,1,4,1,1,0,0,0,15,9,4,0,32,17,9,10,10,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Rhode Island Rhody,2021,Davidson Wildcats,Davidson Wildcats - Rhode Island Rhody 2:1,United States. NCAA D1 Atlantic 10,9/26/21,LB,100,86,54,0,0,0,0,0,49,34,8,3,2,1,5,5,27,17,5,3,8,17,4,10,5,0,0,6,4,7,4,0,0,4,0,0,0,2,9,6,1,1,4,2,1,0,0.46,0,12,4,3,0,34,22,12,9,9,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Georgia State Panthers,2021,Davidson Wildcats,Davidson Wildcats - Georgia State Panthers 0:2,United States. NCAA D1 Non-conference matches,9/22/21,LB,96,86,63,0,0,1,0,0.03,59,49,13,7,3,2,3,2,16,9,2,2,0,16,4,5,3,0,0,4,2,2,0,0,0,0,2,0,0,0,8,5,1,0,5,2,2,1,0,0,11,6,3,2,47,18,12,13,13,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,St. Bonaventure Bonnies,Davidson Wildcats,2021,Davidson Wildcats,St. Bonaventure Bonnies - Davidson Wildcats 1:0,United States. NCAA D1 Atlantic 10,9/18/21,LB,98,74,51,0,0,0,0,0,50,36,6,2,7,4,5,3,16,11,2,2,3,11,0,11,6,0,0,4,2,2,2,0,0,2,1,0,0,2,8,5,3,0,7,2,0,0,0.42,0,9,3,5,2,34,16,10,11,11,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Furman Paladins,Davidson Wildcats,2021,Davidson Wildcats,Furman Paladins - Davidson Wildcats 1:2,United States. NCAA D1 Non-conference matches,9/16/21,LB,99,104,70,0,0,2,0,0.02,56,41,14,8,5,3,6,4,32,21,3,3,3,13,2,17,5,24,0,7,3,7,4,0,0,3,1,1,0,3,15,11,1,0,18,4,2,0,0.39,0,14,10,8,3,36,26,17,9,9,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Mercer Bears,Davidson Wildcats,2021,Davidson Wildcats,Mercer Bears - Davidson Wildcats 1:2,United States. NCAA D1 Non-conference matches,9/12/21,LB,95,83,53,0,1,0,0,0,50,38,9,5,3,1,6,4,21,13,4,2,5,16,5,11,3,0,0,5,3,3,1,0,0,2,0,0,0,3,9,7,1,0,7,1,2,2,0.58,1,14,9,5,3,33,22,14,8,8,0,0,0,0,0,0,2,2,0,0,0
N. Cavallo,Davidson Wildcats,North Carolina Heels,2021,Davidson Wildcats,Davidson Wildcats - North Carolina Heels 0:3,United States. NCAA D1 Non-conference matches,9/7/21,LB,106,83,47,0,0,0,0,0,50,31,15,2,1,1,4,1,24,13,0,0,6,22,7,7,0,82,0,16,9,1,0,0,0,3,3,1,0,0,7,4,0,0,1,1,8,2,0,0,13,2,5,0,30,30,14,4,3,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Campbell Camels,Davidson Wildcats,2021,Davidson Wildcats,Campbell Camels - Davidson Wildcats 1:3,United States. NCAA D1 Non-conference matches,8/30/21,LB,101,61,23,0,0,0,0,0,29,15,6,0,1,0,1,1,22,5,3,1,9,16,13,12,2,16,0,11,3,2,0,0,0,0,2,1,0,0,6,1,0,0,3,0,1,0,0,0,5,2,2,0,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,High Point Panthers,2021,Davidson Wildcats,Davidson Wildcats - High Point Panthers 3:1,United States. NCAA D1 Non-conference matches,8/27/21,LB,73,61,34,0,0,0,0,0,26,19,6,2,2,1,5,2,26,13,1,1,4,11,3,10,4,0,0,10,6,6,2,3,2,3,0,0,0,0,9,4,0,0,2,2,0,0,0,0,4,1,3,2,14,14,8,3,3,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,George Washington Colonials,Davidson Wildcats,2021,Davidson Wildcats,George Washington Colonials - Davidson Wildcats 4:1,United States. NCAA D1 Atlantic 10,4/10/21,"LB, LCB3",101,81,54,0,0,0,0,0,40,34,3,1,3,1,5,2,25,15,0,0,7,6,3,15,8,0,0,9,8,8,4,0,0,2,1,0,0,1,8,3,0,1,2,2,1,0,0.07,0,6,5,2,1,26,15,12,7,7,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,VCU Rams,Davidson Wildcats,2021,Davidson Wildcats,VCU Rams - Davidson Wildcats 0:2,United States. NCAA D1 Atlantic 10,4/4/21,LB,101,62,34,0,0,0,0,0,40,25,6,2,1,0,6,3,18,8,4,0,4,14,6,13,6,0,0,4,4,3,1,1,1,1,0,0,0,0,7,3,0,0,3,1,0,0,0,0,10,5,2,1,20,19,9,3,3,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,George Mason Patriots,Davidson Wildcats,2021,Davidson Wildcats,George Mason Patriots - Davidson Wildcats 0:3,United States. NCAA D1 Atlantic 10,3/27/21,LB,98,58,34,0,0,0,0,0,42,29,8,1,1,0,1,0,12,3,1,0,3,12,4,7,2,0,0,4,0,3,1,1,0,0,1,0,0,0,4,2,0,0,1,1,2,0,0,0,5,1,3,0,28,15,6,5,5,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,George Washington Colonials,Davidson Wildcats,2021,Davidson Wildcats,George Washington Colonials - Davidson Wildcats 1:1,United States. NCAA D1 Atlantic 10,3/20/21,"LB, LCB",124,111,67,0,0,0,0,0,68,48,11,6,3,0,6,5,28,16,3,1,6,22,11,13,1,0,0,12,8,3,1,0,0,3,1,0,0,0,10,6,0,0,5,1,2,0,0,0,9,5,3,0,40,26,15,18,18,0,0,0,0,0,0,4,4,0,0,0
N. Cavallo,Davidson Wildcats,VCU Rams,2021,Davidson Wildcats,Davidson Wildcats - VCU Rams 0:1,United States. NCAA D1 Atlantic 10,3/18/21,LB,101,62,40,0,0,0,0,0,35,25,6,1,2,2,4,3,19,14,0,0,5,19,8,14,6,0,0,8,7,1,1,0,0,0,0,0,0,1,10,6,0,0,4,3,0,0,0.03,0,10,6,3,2,19,14,7,4,4,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,George Mason Patriots,2021,Davidson Wildcats,Davidson Wildcats - George Mason Patriots 2:2,United States. NCAA D1 Atlantic 10,3/14/21,LB,120,88,67,0,0,0,0,0,61,51,4,4,9,2,7,6,24,16,0,0,5,6,2,13,9,0,0,6,6,2,1,0,0,1,0,0,0,2,16,9,2,0,7,0,0,0,0.15,0,10,9,6,2,37,19,15,8,8,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Wofford Terriers,2021,Davidson Wildcats,Davidson Wildcats - Wofford Terriers 3:2,United States. NCAA D1 Non-conference matches,3/7/21,LB,108,83,47,0,0,0,0,0,45,31,7,3,4,1,6,2,26,11,3,2,5,13,3,13,3,0,0,7,3,6,2,0,0,1,0,0,0,0,10,4,1,0,2,1,1,1,0,0,10,7,4,1,31,22,15,3,3,0,0,0,0,0,0,1,1,0,0,0
N. Cavallo,Wake Forest Demon Deacon,Davidson Wildcats,2021,Davidson Wildcats,Wake Forest Demon Deacon - Davidson Wildcats 1:0,United States. NCAA D1 Non-conference matches,3/1/21,LB,60,35,14,0,0,1,1,0.1,6,6,1,1,0,0,3,1,14,6,1,0,7,8,7,10,1,0,0,4,2,2,1,0,0,3,1,0,0,0,7,3,1,0,0,1,0,0,0,0,1,1,0,0,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0
N. Cavallo,Davidson Wildcats,Liberty Flames,2021,Davidson Wildcats,Davidson Wildcats - Liberty Flames 0:1,United States. NCAA D1 Non-conference matches,2/10/21,LB,93,92,66,0,0,0,0,0,56,45,7,3,6,4,4,2,22,13,1,1,1,16,6,10,5,0,0,7,5,4,2,0,0,2,1,0,0,2,10,5,0,0,9,4,1,0,0.14,0,7,5,7,5,37,22,15,10,10,0,0,0,0,0,0,0,0,0,0,0
H. Bertos,Washington Huskies,Michigan State Spartans,2024,Washington Huskies,Washington Huskies - Michigan State Spartans (P) 0:0,United States. NCAA D1 Big Ten,11/8/24,LCB,132,113,84,0,0,0,0,0,79,66,11,2,1,1,1,1,27,16,8,5,6,14,5,23,2,0,0,9,6,5,3,0,0,5,2,0,0,1,5,2,1,0,0,1,0,0,0.27,0,8,3,2,1,56,32,22,4,3,0,0,0,0,0,0,3,3,0,0,0
H. Bertos,UCLA Bruins,Washington Huskies,2024,Washington Huskies,UCLA Bruins - Washington Huskies 0:1,United States. NCAA D1 Big Ten,11/3/24,"LB, LCB",84,55,26,0,0,1,0,0.03,21,13,5,1,0,0,1,0,22,12,2,1,4,15,9,12,1,0,0,11,9,3,1,2,2,7,2,0,0,0,6,1,2,1,0,1,1,0,0,0,6,4,1,0,13,13,8,3,2,0,0,0,0,0,0,1,1,0,0,0
H. Bertos,Washington Huskies,Rutgers Scarlet Knights,2024,Washington Huskies,Washington Huskies - Rutgers Scarlet Knights 2:0,United States. NCAA D1 Big Ten,10/26/24,"LB, LCB",102,57,38,0,0,0,0,0,26,23,1,0,0,0,2,1,21,14,7,6,5,9,7,16,2,0,0,6,4,2,1,0,0,2,2,0,0,1,6,3,1,0,1,1,0,0,0.29,0,1,0,0,0,14,10,7,4,4,0,0,0,0,0,0,1,1,0,0,0
H. Bertos,Washington Huskies,LMU Lions,2024,Washington Huskies,Washington Huskies - LMU Lions 2:0,United States. NCAA D1 Non-conference matches,10/22/24,LCB,102,74,52,0,0,0,0,0,49,38,11,4,1,0,0,0,19,13,6,5,6,11,4,17,2,0,0,8,7,2,0,2,1,1,0,0,0,0,3,1,2,0,0,0,2,0,0,0,10,5,3,0,29,26,17,2,2,0,0,0,0,0,0,2,2,0,0,0
H. Bertos,Washington Huskies,Penn State Nittany Lion,2024,Washington Huskies,Washington Huskies - Penn State Nittany Lion 3:1,United States. NCAA D1 Big Ten,10/19/24,"LB, LCB",106,52,34,0,0,0,0,0,33,29,2,2,1,1,0,0,15,5,8,3,2,4,2,14,2,0,0,2,0,3,1,0,0,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,4,4,2,2,17,20,17,3,3,0,0,0,0,0,0,1,1,0,0,0
H. Bertos,Washington Huskies,Maryland College Park Terrapins,2024,Washington Huskies,Washington Huskies - Maryland College Park Terrapins 2:3,United States. NCAA D1 Big Ten,10/12/24,LCB,115,74,50,0,0,0,0,0,53,42,11,8,2,0,2,0,16,8,3,1,3,15,5,9,1,0,0,8,6,1,1,1,1,4,2,0,0,0,4,0,1,0,1,0,0,0,0,0,16,13,1,1,39,36,28,3,3,0,0,0,0,0,0,1,1,0,0,0
H. Bertos,Ohio State Buckeyes,Washington Huskies,2024,Washington Huskies,Ohio State Buckeyes - Washington Huskies 2:0,United States. NCAA D1 Big Ten,10/8/24,LCB,112,70,41,0,0,1,1,0.06,31,21,9,6,1,0,1,1,31,19,9,5,6,13,8,18,7,0,0,12,10,6,1,3,3,3,2,0,0,0,4,3,1,0,0,4,0,0,0,0,6,5,0,0,10,21,15,2,2,0,0,0,0,0,0,2,2,0,0,0
H. Bertos,Indiana Hoosiers,Washington Huskies,2024,Washington Huskies,Indiana Hoosiers - Washington Huskies 2:2,United States. NCAA D1 Big Ten,10/4/24,"LB, LCB",103,60,31,0,0,2,2,0.08,29,18,6,2,2,1,1,1,22,11,6,3,6,12,6,9,0,0,0,13,6,1,1,1,0,3,3,0,0,0,2,1,4,1,1,0,0,0,0,0,1,0,2,1,20,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0
H. Bertos,Washington Huskies,Wisconsin Badgers,2024,Washington Huskies,Washington Huskies - Wisconsin Badgers 0:0,United States. NCAA D1 Big Ten,9/28/24,"LB, LCB",101,55,24,0,0,0,0,0,26,15,4,1,1,0,2,1,22,8,7,2,3,13,5,10,2,0,0,4,3,6,1,1,0,2,0,0,0,0,5,2,2,3,0,2,1,1,0,0,4,2,0,0,12,14,6,2,2,0,0,0,0,0,0,0,0,0,0,0
H. Bertos,Washington Huskies,Northwestern Wildcats,2024,Washington Huskies,Washington Huskies - Northwestern Wildcats 2:0,United States. NCAA D1 Big Ten,9/21/24,"LB, LCB",107,69,46,0,1,0,0,0,49,38,10,5,1,0,0,0,16,8,8,3,7,18,7,13,3,0,0,3,3,4,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,2,0,23,22,15,2,2,0,0,0,0,0,0,0,0,0,0,0
H. Bertos,Michigan Wolverines,Washington Huskies,2024,Washington Huskies,Michigan Wolverines - Washington Huskies 1:1,United States. NCAA D1 Big Ten,9/17/24,"LB, LCB",65,50,31,0,0,0,0,0,27,24,4,3,0,0,0,0,12,7,5,4,1,4,1,5,0,6,0,4,3,3,0,0,0,6,3,1,0,0,0,0,0,2,0,1,0,0,0,0,4,3,0,0,20,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0
H. Bertos,Michigan State Spartans,Washington Huskies,2024,Washington Huskies,Michigan State Spartans - Washington Huskies 1:0,United States. NCAA D1 Big Ten,9/14/24,LCB,95,89,57,0,0,0,0,0,47,38,8,4,0,0,0,0,27,15,9,5,4,11,4,18,2,61,0,12,6,5,4,3,2,5,5,1,0,1,1,0,0,0,1,1,0,0,0.1,0,7,2,1,1,31,29,23,2,2,0,0,0,0,0,0,1,1,0,0,0
